REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones,X_Coordinates.1,Y_Coordinates.1,Zones.1
201751723,2017-03-02,1845,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201701822,2017-03-03,1119,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201701824,2017-03-03,1303,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201751736,2017-03-03,1458,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201701839,2017-03-03,1727,SHOPLIFTING,13000 BLK WARWICK BLVD,-76.5119247,37.1047618,C,-76.5119247,37.1047618,C
201701843,2017-03-03,1858,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201701861,2017-03-04,1250,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201701879,2017-03-05,1100,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201701880,2017-03-05,1109,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201701917,2017-03-07,1022,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201751857,2017-03-07,1646,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201701937,2017-03-07,1955,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201751870,2017-03-07,2330,SHOPLIFTING,300 BLK DENBIGH BLVD,-76.5467932,37.1242892,R,-76.5467932,37.1242892,R
201701957,2017-03-08,1124,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201702005,2017-03-09,1803,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201751935,2017-03-10,1136,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201702029,2017-03-10,1237,SHOPLIFTING,12400 BLK WARWICK BLVD,-76.4922018,37.0681471,C,-76.4922018,37.0681471,C
201702037,2017-03-10,2000,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201702054,2017-03-11,1450,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201752025,2017-03-13,1410,SHOPLIFTING,400 BLK ORIANA RD,-76.5382867,37.1301158,C,-76.5382867,37.1301158,C
201752073,2017-03-15,1547,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201702226,2017-03-17,1343,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201702254,2017-03-18,1412,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201702257,2017-03-18,1643,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201752177,2017-03-19,1750,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201702314,2017-03-20,1605,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201752221,2017-03-21,1211,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201752222,2017-03-21,1334,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201702496,2017-03-24,1835,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201702497,2017-03-24,1842,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201752333,2017-03-25,1426,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201702519,2017-03-25,1855,SHOPLIFTING,12200 BLK JEFFERSON AVE,-76.4962531,37.1094588,C,-76.4962531,37.1094588,C
201702537,2017-03-27,26,SHOPLIFTING,600 BLK J CLYDE MORRIS BLVD,-76.4736857,37.0735663,C,-76.4736857,37.0735663,C
201702538,2017-03-27,110,SHOPLIFTING,300 BLK DENBIGH BLVD,-76.5467932,37.1242892,R,-76.5467932,37.1242892,R
201752425,2017-03-28,1840,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201702615,2017-03-29,1229,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201752456,2017-03-29,1540,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201702632,2017-03-29,1933,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201702648,2017-03-30,1128,SHOPLIFTING,13300 BLK JEFFERSON AVE,-76.5431196,37.1681819,R,-76.5431196,37.1681819,R
201702652,2017-03-30,1327,SHOPLIFTING,10300 BLK WARWICK BLVD,-76.4603689,37.0326516,C,-76.4603689,37.0326516,C
201752512,2017-03-31,1554,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201752520,2017-03-31,1920,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201702690,2017-03-31,2009,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201702692,2017-03-31,2129,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201702693,2017-03-31,2136,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201752539,2017-04-01,1219,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201752546,2017-04-01,1644,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201702720,2017-04-02,1750,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201752629,2017-04-04,1317,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201752633,2017-04-04,1352,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201752716,2017-04-07,1049,SHOPLIFTING,600 BLK J CLYDE MORRIS BLVD,-76.4736857,37.0735663,C,-76.4736857,37.0735663,C
201752720,2017-04-07,1159,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201752721,2017-04-07,1436,SHOPLIFTING,300 BLK BEECHMONT DR,-76.5555848,37.1357354,R,-76.5555848,37.1357354,R
201752724,2017-04-07,1857,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201752743,2017-04-08,1510,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201702869,2017-04-09,1307,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201702876,2017-04-09,1648,SHOPLIFTING,15600 BLK WARWICK BLVD,-76.556477,37.1607465,C,-76.556477,37.1607465,C
201752774,2017-04-09,1825,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201702892,2017-04-10,1149,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201752797,2017-04-10,1439,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201752800,2017-04-10,1604,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201752805,2017-04-10,1913,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201752823,2017-04-11,1206,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201752831,2017-04-11,1531,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201702937,2017-04-11,1706,SHOPLIFTING,1100 BLK BRIARFIELD RD,-76.4214174,37.0117179,R,-76.4214174,37.0117179,R
201702938,2017-04-11,1738,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201752832,2017-04-11,1758,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201702939,2017-04-11,1838,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201752850,2017-04-12,1400,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201702966,2017-04-12,1822,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201702983,2017-04-13,1641,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201702985,2017-04-13,2039,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201702990,2017-04-13,2308,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201752902,2017-04-14,953,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201703008,2017-04-14,1058,SHOPLIFTING,1100 BLK JEFFERSON AVE,-76.4145135,36.9721046,M,-76.4145135,36.9721046,M
201752929,2017-04-15,0,SHOPLIFTING,600 BLK J CLYDE MORRIS BLVD,-76.4736857,37.0735663,C,-76.4736857,37.0735663,C
201752989,2017-04-17,1605,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201752988,2017-04-17,1714,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201752993,2017-04-17,1842,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201703102,2017-04-18,1243,SHOPLIFTING,3400 BLK JEFFERSON AVE,-76.4244889,36.9875048,C,-76.4244889,36.9875048,C
201753054,2017-04-19,1625,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201703143,2017-04-19,1755,SHOPLIFTING,600 BLK NEWMARKET DR N,-76.4417094,37.021798,C,-76.4417094,37.021798,C
201703180,2017-04-20,1456,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201753114,2017-04-21,1309,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201753117,2017-04-21,1604,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201703242,2017-04-22,1104,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201703248,2017-04-22,1606,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201753145,2017-04-22,1927,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201703252,2017-04-22,2331,SHOPLIFTING,7100 BLK WARWICK BLVD,-76.4460483,37.0108875,C,-76.4460483,37.0108875,C
201703298,2017-04-24,1546,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201703306,2017-04-24,1832,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201703307,2017-04-24,1847,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201703308,2017-04-24,1851,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201703356,2017-04-26,933,SHOPLIFTING,15400 BLK WARWICK BLVD,-76.5518298,37.1485437,C,-76.5518298,37.1485437,C
201703375,2017-04-26,1720,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201703370,2017-04-26,1936,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201753253,2017-04-27,201,SHOPLIFTING,700 BLK J CLYDE MORRIS BLVD,-76.4667135,37.0765421,C,-76.4667135,37.0765421,C
201753265,2017-04-27,1229,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201753267,2017-04-27,1524,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201703477,2017-05-01,1535,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201753386,2017-05-01,1818,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201753436,2017-05-03,1831,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201703565,2017-05-04,26,SHOPLIFTING,13100 BLK JEFFERSON AVE,-76.5367568,37.1607763,M,-76.5367568,37.1607763,M
201703589,2017-05-04,1419,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201703596,2017-05-04,1637,SHOPLIFTING,14300 BLK WARWICK BLVD,-76.5349533,37.1275595,C,-76.5349533,37.1275595,C
201703615,2017-05-05,1416,SHOPLIFTING,12200 BLK JEFFERSON AVE,-76.4962531,37.1094588,C,-76.4962531,37.1094588,C
201703624,2017-05-05,2229,SHOPLIFTING,12700 BLK JEFFERSON AVE,-76.5184453,37.1374683,C,-76.5184453,37.1374683,C
201703627,2017-05-06,117,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201703629,2017-05-06,337,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201703630,2017-05-06,403,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201703661,2017-05-07,1513,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201753533,2017-05-07,1513,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201703663,2017-05-07,1530,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201753567,2017-05-08,1414,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201703703,2017-05-08,2204,SHOPLIFTING,13700 BLK WARWICK BLVD,-76.5266492,37.1219266,C,-76.5266492,37.1219266,C
201703724,2017-05-09,1314,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201753601,2017-05-09,1739,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201703774,2017-05-10,1659,SHOPLIFTING,12200 BLK JEFFERSON AVE,-76.4962531,37.1094588,C,-76.4962531,37.1094588,C
201753628,2017-05-10,1849,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201703796,2017-05-11,1331,SHOPLIFTING,600 BLK NEWMARKET DR N,-76.4417094,37.021798,C,-76.4417094,37.021798,C
201703807,2017-05-11,1859,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201753674,2017-05-12,1627,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201753740,2017-05-15,710,SHOPLIFTING,2400 BLK OAK AVE,-76.4031328,36.9879121,C,-76.4031328,36.9879121,C
201703887,2017-05-15,1004,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201703956,2017-05-16,1630,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201703960,2017-05-16,1710,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201703961,2017-05-16,1727,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201703964,2017-05-16,1812,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201753816,2017-05-17,1520,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201753819,2017-05-17,1523,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201703999,2017-05-17,2258,SHOPLIFTING,14500 BLK JEFFERSON AVE,-76.5737527,37.2079632,C,-76.5737527,37.2079632,C
201753846,2017-05-18,1613,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201753850,2017-05-18,1732,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201753851,2017-05-18,1755,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201753852,2017-05-18,1827,SHOPLIFTING,2100 BLK JEFFERSON AVE,-76.4190892,36.9782291,C,-76.4190892,36.9782291,C
201753889,2017-05-19,2004,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201704094,2017-05-20,1546,SHOPLIFTING,600 BLK J CLYDE MORRIS BLVD,-76.4736857,37.0735663,C,-76.4736857,37.0735663,C
201753909,2017-05-20,1653,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201704097,2017-05-20,1757,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201753937,2017-05-21,1519,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201704112,2017-05-21,1614,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201753959,2017-05-22,819,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201704148,2017-05-22,1516,SHOPLIFTING,12200 BLK JEFFERSON AVE,-76.4962531,37.1094588,C,-76.4962531,37.1094588,C
201704187,2017-05-23,1335,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201754007,2017-05-23,1441,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201754026,2017-05-24,922,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201704224,2017-05-24,1424,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201754058,2017-05-25,1520,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201704297,2017-05-26,1256,SHOPLIFTING,14800 BLK WARWICK BLVD,-76.541317,37.135346,R,-76.541317,37.135346,R
201704304,2017-05-26,1808,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201704328,2017-05-27,1816,SHOPLIFTING,600 BLK NEWMARKET DR N,-76.4417094,37.021798,C,-76.4417094,37.021798,C
201704329,2017-05-27,1821,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201754130,2017-05-27,1851,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201704348,2017-05-28,1435,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201704353,2017-05-28,1755,SHOPLIFTING,13200 BLK WARWICK BLVD,-76.5165735,37.1120849,C,-76.5165735,37.1120849,C
201754157,2017-05-28,2200,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201704369,2017-05-29,827,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201754180,2017-05-29,1135,SHOPLIFTING,14300 BLK WARWICK BLVD,-76.5349533,37.1275595,C,-76.5349533,37.1275595,C
201704377,2017-05-29,1140,SHOPLIFTING,9800 BLK JEFFERSON AVE,-76.4511652,37.0301715,C,-76.4511652,37.0301715,C
201754183,2017-05-29,1425,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201754188,2017-05-29,1644,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201754192,2017-05-29,1722,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201754191,2017-05-29,1815,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201754208,2017-05-30,1125,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201754215,2017-05-30,1506,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201754272,2017-06-01,944,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201754274,2017-06-01,1012,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201754281,2017-06-01,1700,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201754290,2017-06-01,1803,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201754291,2017-06-01,1841,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201754324,2017-06-02,1739,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201754393,2017-06-05,1314,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201704605,2017-06-06,1702,SHOPLIFTING,11200 BLK JEFFERSON AVE,-76.4657937,37.059528,C,-76.4657937,37.059528,C
201704627,2017-06-07,1224,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201704637,2017-06-07,1621,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201704638,2017-06-07,1634,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201754465,2017-06-07,2037,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201754488,2017-06-08,1519,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201704705,2017-06-09,1305,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201704706,2017-06-09,1346,SHOPLIFTING,13000 BLK WARWICK BLVD,-76.5119247,37.1047618,C,-76.5119247,37.1047618,C
201704721,2017-06-09,1948,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201704722,2017-06-09,2042,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201704746,2017-06-11,906,SHOPLIFTING,14300 BLK WARWICK BLVD,-76.5349533,37.1275595,C,-76.5349533,37.1275595,C
201704754,2017-06-11,1729,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201754590,2017-06-11,2246,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201754609,2017-06-12,1537,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201754622,2017-06-12,2028,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201754655,2017-06-13,1826,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201704841,2017-06-14,1443,SHOPLIFTING,13300 BLK JEFFERSON AVE,-76.5431196,37.1681819,R,-76.5431196,37.1681819,R
201704846,2017-06-14,1527,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201704847,2017-06-14,1548,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201704848,2017-06-14,1602,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201754681,2017-06-14,1950,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201704857,2017-06-15,658,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201704872,2017-06-15,1424,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201704877,2017-06-15,1520,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201754702,2017-06-15,1532,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201704879,2017-06-15,1533,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201704896,2017-06-16,822,SHOPLIFTING,11200 BLK JEFFERSON AVE,-76.4657937,37.059528,C,-76.4657937,37.059528,C
201754768,2017-06-17,1450,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201704939,2017-06-17,1530,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
