REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones
201822198,2018-03-24,1712,UNAUTHORIZED USE OF VEHICLE,7500 BLK RIVER RD,-76.4517151,37.013062,R
201822221,2018-03-26,1009,UNAUTHORIZED USE OF VEHICLE,0 BLK HANOVER WAY,-76.52589,37.144533,O
201822237,2018-03-26,1525,UNAUTHORIZED USE OF VEHICLE,900 BLK HANSON DR,-76.4948267,37.1218519,R
201822322,2018-03-30,59,UNAUTHORIZED USE OF VEHICLE,700 BLK 72ND ST,-76.4338703,37.0135568,R
201852418,2018-03-31,2223,UNAUTHORIZED USE OF VEHICLE,1600 BLK MALIBU PL,-76.520792,37.1452649,R
201822393,2018-04-02,1101,UNAUTHORIZED USE OF VEHICLE,2600 BLK CHESTNUT AVE,-76.40669,36.988362,C
201852707,2018-04-12,1141,UNAUTHORIZED USE OF VEHICLE,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C
201822622,2018-04-12,1824,UNAUTHORIZED USE OF VEHICLE,400 BLK MAPLE AVE,-76.3992562,36.9950505,R
201852776,2018-04-14,1237,UNAUTHORIZED USE OF VEHICLE,1200 BLK 22ND ST,-76.4051545,36.9853922,R
201822740,2018-04-17,1413,UNAUTHORIZED USE OF VEHICLE,15000 BLK WARWICK BLVD,-76.5458415,37.137912,C
201822766,2018-04-18,1252,UNAUTHORIZED USE OF VEHICLE,700 BLK 26TH ST,-76.4187957,36.9831566,R
201822863,2018-04-22,1734,UNAUTHORIZED USE OF VEHICLE,0 BLK SAXON LN,-76.4566049,37.0793013,R
201822889,2018-04-23,1444,UNAUTHORIZED USE OF VEHICLE,5200 BLK ARLINGTON AVE,-76.4269757,37.0004067,R
201823100,2018-05-03,1102,UNAUTHORIZED USE OF VEHICLE,900 BLK BLAND BLVD,-76.5028069,37.1301518,M
201823126,2018-05-04,1904,UNAUTHORIZED USE OF VEHICLE,0 BLK RIVERLANDS DR,-76.4393035,37.0160727,R
201853386,2018-05-05,1453,UNAUTHORIZED USE OF VEHICLE,4200 BLK ORCUTT AVE,-76.417974,36.996372,R
201853389,2018-05-05,1914,UNAUTHORIZED USE OF VEHICLE,0 BLK CHURCH RD,-76.5109263,37.0806103,R
201823259,2018-05-10,1439,UNAUTHORIZED USE OF VEHICLE,300 BLK ST THOMAS DR,-76.4876604,37.0907376,R
201823335,2018-05-14,1609,UNAUTHORIZED USE OF VEHICLE,400 BLK LUCAS CREEK RD,-76.5457067,37.1102112,R
201823357,2018-05-15,1639,UNAUTHORIZED USE OF VEHICLE,300 BLK JUDY DR,-76.5624314,37.1621436,R
201823371,2018-05-16,1437,UNAUTHORIZED USE OF VEHICLE,0 BLK GREEN CT,-76.4628999,37.0467177,R
201853827,2018-05-20,1626,UNAUTHORIZED USE OF VEHICLE,5900 BLK ORCUTT AVE,-76.4265189,37.0095888,R
201823522,2018-05-23,845,UNAUTHORIZED USE OF VEHICLE,0 BLK MORRISON AVE,-76.464335,37.0516704,R
201823574,2018-05-24,1816,UNAUTHORIZED USE OF VEHICLE,100 BLK ALLISON RD,-76.5287162,37.1084433,R
201823596,2018-05-25,1919,UNAUTHORIZED USE OF VEHICLE,0 BLK LEWIS DR,-76.4936844,37.0971678,M
201823755,2018-06-01,858,UNAUTHORIZED USE OF VEHICLE,14800 BLK WARWICK BLVD,-76.541317,37.135346,R
201823786,2018-06-01,2235,UNAUTHORIZED USE OF VEHICLE,200 BLK BATSON DR,-76.5210966,37.1034236,R
201854434,2018-06-07,1344,UNAUTHORIZED USE OF VEHICLE,300 BLK ROYAL SPRINGS CT,-76.5448184,37.1350396,C
201824010,2018-06-11,2056,UNAUTHORIZED USE OF VEHICLE,700 BLK PLYMOUTH CIR,-76.4834871,37.1104643,R
201824015,2018-06-12,245,UNAUTHORIZED USE OF VEHICLE,500 BLK KNOLLS DR,-76.516655,37.1187651,R
201824090,2018-06-14,946,UNAUTHORIZED USE OF VEHICLE,10700 BLK JEFFERSON AVE,-76.4602602,37.0502582,C
201824170,2018-06-18,100,UNAUTHORIZED USE OF VEHICLE,100 BLK PARK AVE,-76.3913896,36.9910259,R
201824240,2018-06-20,1436,UNAUTHORIZED USE OF VEHICLE,500 BLK J CLYDE MORRIS BLVD,-76.4833383,37.0634596,O
201854948,2018-06-23,815,UNAUTHORIZED USE OF VEHICLE,500 BLK HOLLINS CT,-76.5342518,37.1539794,R
201824322,2018-06-23,1405,UNAUTHORIZED USE OF VEHICLE,700 BLK 25TH ST,-76.4183702,36.9825209,R
201824334,2018-06-24,37,UNAUTHORIZED USE OF VEHICLE,100 BLK SYCAMORE AVE,-76.3940322,36.9885997,R
201824413,2018-06-26,1134,UNAUTHORIZED USE OF VEHICLE,0 BLK ST CROIX DR,-76.5479231,37.1121397,R
