201653211,2016-04-29,1753,VEHICLE THEFT,1000 BLK 30TH ST,-76.4133982,36.9884819,P
201603583,2016-05-01,512,VEHICLE THEFT,11900 BLK JEFFERSON AVE,-76.48382,37.0892377,C
201603589,2016-05-01,1128,VEHICLE THEFT,100 BLK RIVER TRACE WAY,-76.5255271,37.1188057,C
201603661,2016-05-02,2128,VEHICLE THEFT,400 BLK LOGAN PL,-76.4734831,37.0467536,C
201603682,2016-05-03,1235,VEHICLE THEFT,5600 BLK SURRY AVE,-76.4315765,37.0009458,R
201653352,2016-05-04,100,VEHICLE THEFT,300 BLK BEECHMONT DR,-76.5555848,37.1357354,R
201603708,2016-05-04,454,VEHICLE THEFT,500 BLK HOLLINS CT,-76.5342518,37.1539794,R
201603725,2016-05-04,1706,VEHICLE THEFT,700 BLK 16TH ST,-76.413994,36.9762285,P
201603726,2016-05-04,1803,VEHICLE THEFT,12900 BLK JEFFERSON AVE,-76.528324,37.1497,C
201603744,2016-05-05,1315,VEHICLE THEFT,500 BLK J CLYDE MORRIS BLVD,-76.4833383,37.0634596,O
201603765,2016-05-05,2350,VEHICLE THEFT,700 BLK MARINERS ROW,-76.4738533,37.0859319,C
201603770,2016-05-06,746,VEHICLE THEFT,6200 BLK HILMAR PL,-76.4225465,37.0128338,R
201653463,2016-05-07,1835,VEHICLE THEFT,2500 BLK MARSHALL AVE,-76.4157083,36.9835929,R
201603814,2016-05-08,148,VEHICLE THEFT,BEECHMONT DR / WARWICK BLVD,-76.5451187,37.1362141,C
201603828,2016-05-09,455,VEHICLE THEFT,400 BLK COX LNDG,-76.549394,37.150901,R
201603833,2016-05-09,927,VEHICLE THEFT,300 BLK CIRCUIT LN,-76.534754,37.1420559,R
201603852,2016-05-10,114,VEHICLE THEFT,300 BLK 73RD ST,-76.4494589,37.011754,R
201603854,2016-05-10,150,VEHICLE THEFT,0 BLK GUENEVERE CT,-76.465044,37.098,R
201603944,2016-05-12,1033,VEHICLE THEFT,1100 BLK WOODBRIDGE DR,-76.5458031,37.1672009,R
201603969,2016-05-13,708,VEHICLE THEFT,12800 BLK JEFFERSON AVE,-76.5200872,37.1391605,C
201603985,2016-05-13,1517,VEHICLE THEFT,0 BLK WRECK SHOAL DR,-76.473641,37.079828,R
201604001,2016-05-14,1928,VEHICLE THEFT,2700 BLK WICKHAM AVE,-76.413778,36.9859463,R
201604027,2016-05-16,703,VEHICLE THEFT,300 BLK ADVOCATE CT,-76.5377199,37.137388,R
201653700,2016-05-16,710,VEHICLE THEFT,600 BLK 16TH ST,-76.4169941,36.9748781,R
201604051,2016-05-16,2129,VEHICLE THEFT,900 BLK WOODBRIDGE DR,-76.5454696,37.167581,R
201604058,2016-05-17,617,VEHICLE THEFT,1100 BLK 43RD ST,-76.4154739,36.9977074,R
201604064,2016-05-17,946,VEHICLE THEFT,0 BLK MULBERRY AVE,-76.3975018,36.9856235,R
201604076,2016-05-17,2016,VEHICLE THEFT,0 BLK CEDARWOOD WAY,-76.5169048,37.1424979,C
201653750,2016-05-17,2201,VEHICLE THEFT,800 BLK J CLYDE MORRIS BLVD,-76.459478,37.0824345,R
201604085,2016-05-18,657,VEHICLE THEFT,400 BLK TURLINGTON RD,-76.4975033,37.0832609,C
201604086,2016-05-18,721,VEHICLE THEFT,500 BLK WATERS EDGE DR,-76.4819915,37.08391,R
201653768,2016-05-18,1446,VEHICLE THEFT,500 BLK 22ND ST,-76.4213791,36.9789347,R
201653775,2016-05-18,1610,VEHICLE THEFT,100 BLK VILLA RD,-76.4698082,37.0370418,R
201604132,2016-05-19,1105,VEHICLE THEFT,13300 BLK DE WALD CIR,-76.5166689,37.1164267,R
201604153,2016-05-20,546,VEHICLE THEFT,500 BLK DARTMOOR DR,-76.5257316,37.1382981,R
201604154,2016-05-20,705,VEHICLE THEFT,400 BLK TURLINGTON RD,-76.4975033,37.0832609,C
201604158,2016-05-20,919,VEHICLE THEFT,11900 BLK JEFFERSON AVE,-76.48382,37.0892377,C
201604164,2016-05-20,1238,VEHICLE THEFT,11900 BLK JEFFERSON AVE,-76.48382,37.0892377,C
201604178,2016-05-20,2217,VEHICLE THEFT,0 BLK TERRELL RD,-76.5030807,37.0722122,R
201604185,2016-05-21,401,VEHICLE THEFT,700 BLK PAUL ST,-76.4337379,37.0127993,R
201604209,2016-05-22,203,VEHICLE THEFT,100 BLK IMPALA DR,-76.472831,37.074763,C
201604212,2016-05-22,712,VEHICLE THEFT,0 BLK 28TH ST,-76.4190475,36.9846606,R
201604214,2016-05-22,753,VEHICLE THEFT,2400 BLK MARSHALL AVE,-76.4150742,36.9832144,R
201604228,2016-05-23,513,VEHICLE THEFT,900 BLK FOREST LAKE CT,-76.4229516,37.0020955,R
201653929,2016-05-23,701,VEHICLE THEFT,11900 BLK JEFFERSON AVE,-76.48382,37.0892377,C
201604232,2016-05-23,819,VEHICLE THEFT,700 BLK WINDBROOK CIR,-76.4916011,37.1169398,R
